"","training_df.Exited","predicted"
"2277",1,0.656374334901999
"2278",0,0.260956281235168
"2279",0,0.0992467105861737
"2280",0,0.0929588144018207
"2281",0,0.0403891847456652
"2282",0,0.469593769002882
"2283",0,0.203012460583116
"2284",0,0.109675538249331
"2285",0,0.341690624383847
"2286",1,0.248237293950758
"2287",0,0.426578275028606
"2288",0,0.0719371446287924
"2289",0,0.0710187186069006
"2290",1,0.0951257551120305
"2291",0,0.279753642932621
"2292",0,0.0887236457213559
"2293",0,0.0240014222871262
"2294",1,0.41394255100973
"2295",0,0.142053720303973
"2296",1,0.059521272317351
"2297",1,0.227693484463493
"2298",0,0.128030674717057
"2299",0,0.479964745196104
"2300",0,0.107747967842602
"2301",0,0.388126498248374
"2302",0,0.30939373557257
"2303",0,0.162054825571809
"2304",0,0.125208810764115
"2305",0,0.0927736008052484
"2306",0,0.0916733909666749
"2307",0,0.238567229074264
"2308",0,0.389536847620464
"2309",0,0.407745053695601
"2310",1,0.233374201228373
"2311",0,0.046351004406575
"2312",0,0.0545420070078156
"2313",1,0.516982221093394
"2314",0,0.469833486866007
"2315",0,0.122626425560788
"2316",0,0.193146406677336
"2317",1,0.416941573352177
"2318",0,0.114063345020061
"2319",0,0.0367546461037477
"2320",0,0.208453510081619
"2321",0,0.233746688534552
"2322",0,0.21734869075792
"2323",0,0.269814097505802
"2324",0,0.369573899171664
"2325",0,0.0701698522241191
"2326",0,0.0895456473279974
"2327",0,0.108306613210858
"2328",0,0.0432484149030404
"2329",0,0.0271300328341651
"2330",0,0.151065596143624
"2331",0,0.0976022947338749
"2332",0,0.210895391361376
"2333",0,0.196731735032617
"2334",0,0.125570743257003
"2335",0,0.19070210594985
"2336",1,0.342449834437092
"2337",1,0.142477872449736
"2338",0,0.161249448838969
"2339",0,0.0521438983485866
"2340",0,0.177553098942581
"2341",1,0.429551034387251
"2342",0,0.11847741445591
"2343",0,0.215790991720479
"2344",0,0.134008584121125
"2345",1,0.651223616210497
"2346",0,0.173248428732671
"2347",1,0.504498678023734
"2348",1,0.640598863329198
"2349",0,0.271103223359992
"2350",1,0.479558211980997
"2351",1,0.781087665065056
"2352",1,0.133675542719399
"2353",1,0.199409188389488
"2354",0,0.138349857057234
"2355",0,0.271964255364911
"2356",1,0.129541725177616
"2357",0,0.456471218390776
"2358",0,0.217884054641373
"2359",0,0.112369562837275
"2360",0,0.103559322339749
"2361",0,0.54109706357478
"2362",0,0.276073631107842
"2363",1,0.22149440755816
"2364",0,0.0582874007925942
"2365",0,0.183470733569597
"2366",0,0.242018665599972
"2367",0,0.0971968626985649
"2368",1,0.34781519458005
"2369",0,0.097471432443902
"2370",1,0.560744720415434
"2371",0,0.280063232812308
"2372",0,0.0369252372177144
"2373",1,0.557144604473902
"2374",0,0.122356279715235
"2375",0,0.10559033930469
"2376",0,0.0856147550104641
"2377",0,0.0266114480797846
"2378",0,0.152446723536498
"2379",0,0.126273098231785
"2380",0,0.080082048444369
"2381",0,0.0941978871120162
"2382",1,0.339661876885584
"2383",0,0.0463874302115774
"2384",0,0.212357048799522
"2385",0,0.210405055936544
"2386",0,0.101639099983877
"2387",0,0.30208458086099
"2388",0,0.0829205193108829
"2389",1,0.245837460091807
"2390",0,0.240193762101641
"2391",0,0.234341891766293
"2392",0,0.077874488820749
"2393",0,0.132449832507113
"2394",1,0.181542237559188
"2395",0,0.0715188539664231
"2396",1,0.389589846893225
"2397",0,0.0413861898241605
"2398",0,0.164897673390262
"2399",0,0.146176294960922
"2400",0,0.553847273313355
"2401",0,0.104323263516153
"2402",0,0.0301328459076659
"2403",0,0.13976018259389
"2404",0,0.0513555777938524
"2405",1,0.296336087599565
"2406",0,0.11206051720958
"2407",0,0.0463509391509503
"2408",1,0.565478587091508
"2409",0,0.150050411468944
"2410",0,0.313564231688426
"2411",0,0.241122473100199
"2412",0,0.140511359654192
"2413",0,0.132121304211512
"2414",0,0.0898421646683914
"2415",1,0.444986155178151
"2416",0,0.0480299323894328
"2417",0,0.262694533591514
"2418",0,0.0807866514116547
"2419",1,0.0637560157957329
"2420",0,0.388836352594145
"2421",0,0.424253369823421
"2422",0,0.091432374645112
"2423",0,0.0647756955323496
"2424",0,0.111605032135562
"2425",0,0.0340743544544466
"2426",0,0.130894854022507
"2427",0,0.325365562424817
"2428",1,0.37441721688154
"2429",0,0.245280358805879
"2430",0,0.0264985642340835
"2431",1,0.258923323413717
"2432",1,0.016255347160478
"2433",1,0.381709694870294
"2434",0,0.637624883167242
"2435",1,0.517777998552647
"2436",0,0.38047224465712
"2437",0,0.124226460373519
"2438",0,0.162072343465821
"2439",1,0.628908503277354
"2440",1,0.287693698450946
"2441",0,0.186035509138219
"2442",0,0.0235174818712413
"2443",0,0.170737272274893
"2444",0,0.195449830614313
"2445",0,0.29186966486703
"2446",0,0.0927028143896811
"2447",0,0.157430803043363
"2448",0,0.0352777229621471
"2449",0,0.175308494265916
"2450",1,0.362767377682924
"2451",0,0.391068521583046
"2452",0,0.0566342164607274
"2453",0,0.180344805955857
"2454",0,0.3568133661249
"2455",1,0.7016389130334
"2456",1,0.100284542715979
"2457",0,0.0540363430057695
"2458",0,0.0937179370279818
"2459",0,0.670457363537819
"2460",1,0.592124595663671
"2461",1,0.403847097072002
"2462",0,0.0845433084939745
"2463",1,0.226797933760885
"2464",0,0.0352406208735493
"2465",0,0.176627344798788
"2466",0,0.0716403658259043
"2467",0,0.2554748482482
"2468",0,0.109669939997429
"2469",0,0.0688083463580033
"2470",1,0.124467309032298
"2471",0,0.0785807038858997
"2472",0,0.500262713056833
"2473",0,0.0742216414689966
"2474",1,0.812672322597614
"2475",1,0.180433006862906
"2476",0,0.0863068169921037
"2477",0,0.237779875420831
"2478",1,0.350172535463111
"2479",0,0.320485609627162
"2480",0,0.122123815848219
"2481",0,0.13435377258189
"2482",0,0.557001667531148
"2483",0,0.231954585452131
"2484",0,0.122585999958094
"2485",0,0.0707937517635388
"2486",0,0.114709932932158
"2487",0,0.177642802646606
"2488",0,0.15673755063981
"2489",0,0.0757666637379191
"2490",0,0.0364427442354165
"2491",0,0.410551711439475
"2492",0,0.0377178754121746
"2493",1,0.166918600818388
"2494",0,0.0228810357845187
"2495",0,0.128023682514998
"2496",1,0.759076855875814
"2497",0,0.138433883131432
"2498",0,0.014970044293014
"2499",0,0.0430354698797457
"2500",1,0.0864078006946374
"2501",0,0.121282085370925
"2502",0,0.457885389100363
"2503",0,0.115241059803975
"2504",0,0.227245670427726
"2505",0,0.326477622478824
"2506",0,0.459124029744833
"2507",0,0.0705917686695722
"2508",0,0.103255352115619
"2509",0,0.129929482572237
"2510",1,0.324315350899944
"2511",0,0.290306569993297
"2512",0,0.381890027009744
"2513",0,0.176685587254646
"2514",0,0.132696914851497
"2515",0,0.258134477380904
"2516",1,0.175732059312065
"2517",0,0.0641215955759084
"2518",0,0.304871010695063
"2519",1,0.21191922770616
"2520",0,0.450273283020246
"2521",1,0.744706806968985
"2522",0,0.0599959140110075
"2523",0,0.124319794468069
"2524",0,0.0864121524271521
"2525",1,0.130496998180281
"2526",0,0.0591755574759477
"2527",0,0.117428745947101
"2528",0,0.0593721530223104
"2529",0,0.0302712655681342
"2530",0,0.0600658621194059
"2531",1,0.414279762553879
"2532",0,0.261710183830567
"2533",0,0.292713695271372
"2534",0,0.291664428372747
"2535",0,0.399500425774419
"2536",1,0.365873456892198
"2537",1,0.200471597957657
"2538",0,0.244541082524648
"2539",0,0.0473941319753749
"2540",1,0.590375392337512
"2541",1,0.595396040065568
"2542",1,0.373700610753776
"2543",1,0.152287399596941
"2544",0,0.029384458195239
"2545",0,0.254183712418066
"2546",0,0.130625216236869
"2547",1,0.108907407277121
"2548",0,0.406366317059508
"2549",1,0.123165862478538
"2550",1,0.0692408135146528
"2551",0,0.164552152933429
"2552",0,0.246758852283786
"2553",0,0.398894673048367
"2554",1,0.367600489422941
"2555",0,0.117781851389155
"2556",0,0.176234294780355
"2557",0,0.103012172797061
"2558",0,0.0758564869817967
"2559",0,0.12007387673028
"2560",0,0.502538245404183
"2561",1,0.137624623167483
"2562",0,0.0617219647606059
"2563",0,0.346049133805399
"2564",0,0.0342806675569163
"2565",1,0.120785067718867
"2566",0,0.227779274744368
"2567",0,0.132399626408381
"2568",0,0.19151682941183
"2569",1,0.365966855770262
"2570",0,0.514143069416818
"2571",0,0.215465854345805
"2572",0,0.108227695802711
"2573",0,0.223611479305468
"2574",0,0.0590263589278111
"2575",1,0.391214261683814
"2576",1,0.636022239499333
"2577",0,0.160289681429676
"2578",0,0.207739643032884
"2579",0,0.0918999599535095
"2580",1,0.274044178797342
"2581",1,0.220934056919215
"2582",0,0.0890398404759724
"2583",0,0.18501326238187
"2584",0,0.128392602028867
"2585",0,0.167117656339041
"2586",0,0.0224103909863906
"2587",0,0.160075241809503
"2588",0,0.0359935740752147
"2589",0,0.0342942409585029
"2590",0,0.247627546325353
"2591",0,0.0215077042847455
"2592",0,0.157421875322911
"2593",0,0.16278791633002
"2594",0,0.568321680133805
"2595",1,0.638738992987484
"2596",0,0.105879711101942
"2597",0,0.140307836794508
"2598",0,0.15241693226775
"2599",0,0.108807969665431
"2600",0,0.326886312588534
"2601",1,0.0727703404200661
"2602",0,0.0966082547887496
"2603",0,0.203301678054186
"2604",0,0.178788778590878
"2605",0,0.0923376216952607
"2606",0,0.219458595913926
"2607",0,0.0476907876802022
"2608",0,0.122367818631545
"2609",0,0.0399556524314518
"2610",0,0.153613601775247
"2611",0,0.0759253796685835
"2612",0,0.107740627056261
"2613",0,0.113935426592496
"2614",0,0.0300984583155128
"2615",1,0.755201119327422
"2616",0,0.346880452348766
"2617",0,0.134059910070715
"2618",1,0.174235919022618
"2619",0,0.148273673779802
"2620",1,0.240823875144011
"2621",0,0.15327471680597
"2622",0,0.21139456080959
"2623",0,0.073875020454237
"2624",0,0.11588171212462
"2625",0,0.185424196535832
"2626",0,0.220610929565961
"2627",0,0.134778304935024
"2628",0,0.157108692884224
"2629",1,0.276732297525633
"2630",1,0.26986701143688
"2631",0,0.431574997975176
"2632",0,0.0679004756959888
"2633",0,0.104025807444742
"2634",0,0.0752214930090224
"2635",1,0.335879838634449
"2636",0,0.0409723998141298
"2637",0,0.029191416674165
"2638",0,0.173513202216639
"2639",0,0.0693103078608926
"2640",1,0.474412481169471
"2641",0,0.133262877099682
"2642",0,0.133190570567732
"2643",0,0.114357977125231
"2644",0,0.0374400467920458
"2645",0,0.0331650639716378
"2646",0,0.0228377275306715
"2647",0,0.248139200162267
"2648",1,0.399956952546185
"2649",0,0.02255158534773
"2650",0,0.198030439250356
"2651",0,0.149267854505355
"2652",0,0.141679806889282
"2653",0,0.227831328977232
"2654",0,0.0654453683276035
"2655",1,0.297248282521957
"2656",0,0.558136880864423
"2657",0,0.0580572436909619
"2658",0,0.0293531714346859
"2659",1,0.339029376437629
"2660",1,0.694995637755793
"2661",0,0.174880464301191
"2662",1,0.165981850365364
"2663",1,0.373195340086541
"2664",0,0.0571890033992777
"2665",0,0.0289023471818391
"2666",1,0.217474643164631
"2667",0,0.0708313680274594
"2668",0,0.0675048516690906
"2669",1,0.432009095679674
"2670",0,0.0874755197031013
"2671",1,0.388597879632418
"2672",0,0.0360602784423093
"2673",0,0.142517510026226
"2674",0,0.386342403901372
"2675",0,0.0760394356739922
"2676",0,0.12788233442889
"2677",1,0.436390126026676
"2678",0,0.123039776457251
"2679",0,0.178505035490364
"2680",0,0.11118707596243
"2681",0,0.223821343572383
"2682",0,0.281448921700098
"2683",0,0.269040637478683
"2684",0,0.0374612542350772
"2685",0,0.115058598714781
"2686",0,0.202200422009478
"2687",0,0.316456082766641
"2688",0,0.279523845119558
"2689",0,0.10876653893211
"2690",1,0.0612889852756544
"2691",0,0.235878978381365
"2692",0,0.199389320165345
"2693",0,0.0769756456791918
"2694",0,0.0396715968987502
"2695",0,0.0797008253401866
"2696",1,0.435361744549359
"2697",0,0.144444422449462
"2698",0,0.0919519129498484
"2699",1,0.107989884843763
"2700",0,0.129014162615523
"2701",0,0.0915836314530397
"2702",0,0.142664404406735
"2703",0,0.074960349017894
"2704",1,0.502324944174726
"2705",0,0.0655440748916859
"2706",0,0.22041544738627
"2707",0,0.023195288150417
"2708",0,0.299201083199438
"2709",0,0.0418307545266778
"2710",0,0.195503001897588
"2711",0,0.13652796343849
"2712",0,0.0402887811347792
"2713",0,0.354588756367385
"2714",0,0.373712947362172
"2715",0,0.313885787635065
"2716",0,0.081270959996027
"2717",0,0.0812424679874472
"2718",0,0.595627471349363
"2719",0,0.124730450247623
"2720",1,0.536887568274359
"2721",1,0.280167861471542
"2722",1,0.292749006282249
"2723",0,0.0836665145178865
"2724",0,0.145765019746157
"2725",0,0.486407798138046
"2726",0,0.407384058502187
"2727",0,0.424093004631553
"2728",0,0.381167310146033
"2729",0,0.195416060701447
"2730",0,0.052274088744863
"2731",0,0.121964035666797
"2732",0,0.0563928375821926
"2733",1,0.66045035397361
"2734",0,0.14257428714908
"2735",0,0.193361765046914
"2736",0,0.354043533482611
"2737",0,0.26566858764523
"2738",0,0.0483838340546298
"2739",1,0.205485038460022
"2740",0,0.285697287158774
"2741",0,0.117953109018126
"2742",0,0.213645627335623
"2743",0,0.155049757134244
"2744",1,0.0702250736273252
"2745",0,0.186147636252828
"2746",0,0.312930124135246
"2747",0,0.0427678285663895
"2748",0,0.0655630195202674
"2749",1,0.545462101081728
"2750",0,0.0318046194185717
"2751",1,0.254856678372518
"2752",0,0.0850147687356858
"2753",1,0.18799800254119
"2754",0,0.123384455897071
"2755",0,0.0764125196995204
"2756",0,0.0290390381281447
"2757",0,0.048887842284219
"2758",1,0.338592120256236
"2759",0,0.118843763862198
"2760",0,0.129094012807565
"2761",0,0.632346638073936
"2762",0,0.274292664552791
"2763",0,0.0702782585316016
"2764",0,0.350863408616537
"2765",0,0.0486113631550902
"2766",0,0.0408610919384147
"2767",0,0.0324401527312964
"2768",0,0.114207527044661
"2769",0,0.021788101679378
"2770",1,0.493223877336326
"2771",0,0.054048277219585
"2772",0,0.18526583542782
"2773",0,0.765079722395513
"2774",0,0.0840346914116273
"2775",0,0.0512313709347519
"2776",1,0.148511419844714
"2777",0,0.136436808619017
"2778",1,0.804083237559541
"2779",0,0.485111246222242
"2780",0,0.123560193133797
"2781",0,0.070575832338807
"2782",1,0.558362903645536
"2783",0,0.0510819706733147
"2784",0,0.210458516487836
"2785",0,0.182083841905416
"2786",1,0.254842592509323
"2787",1,0.509206748800113
"2788",1,0.241596487128032
"2789",0,0.385235403868322
"2790",1,0.284335979953595
"2791",0,0.171105638762329
"2792",0,0.458077621126631
"2793",0,0.144920999173577
"2794",0,0.150840998058462
"2795",1,0.386303378086347
"2796",0,0.054130163761655
"2797",0,0.126621697219299
"2798",0,0.070406552894675
"2799",0,0.205163514630648
"2800",0,0.236441424791907
"2801",0,0.331705348263016
"2802",0,0.0436470387788518
"2803",1,0.187013340073223
"2804",0,0.282237480800403
"2805",0,0.127425071056279
"2806",1,0.420877802037429
"2807",1,0.161619773294813
"2808",0,0.133279783739236
"2809",0,0.0962619454455212
"2810",0,0.0800712827239551
"2811",0,0.0460150112560523
"2812",0,0.0576849940394956
"2813",0,0.0247534969520415
"2814",1,0.506581891788993
"2815",0,0.477128832339853
"2816",0,0.308484097724261
"2817",0,0.0567492594492885
"2818",0,0.0491663532840004
"2819",0,0.137719543563879
"2820",0,0.207265825499703
"2821",0,0.0833161038812171
"2822",0,0.072517484413901
"2823",0,0.191198821920786
"2824",0,0.573959813656726
"2825",0,0.0446576275894692
"2826",0,0.0959976282571138
"2827",0,0.370480564708807
"2828",0,0.0574071424146293
"2829",0,0.147410961431733
"2830",0,0.192355827096337
"2831",0,0.199188115280737
"2832",0,0.15797149174589
"2833",0,0.0165194508620718
"2834",0,0.155859949867254
"2835",0,0.100334404468529
"2836",0,0.0561640401211242
"2837",0,0.197125764243457
"2838",0,0.410244599942031
"2839",0,0.230160869465375
"2840",0,0.178134682816697
"2841",0,0.165721335379502
"2842",0,0.123284547097217
"2843",1,0.121971190124248
"2844",0,0.133592105839072
"2845",0,0.0673780273015069
"2846",1,0.448341862485891
"2847",0,0.355170462122548
"2848",1,0.187734620936065
"2849",0,0.0890049644395434
"2850",0,0.18137498437853
"2851",0,0.121397012152622
"2852",1,0.382305862125819
"2853",0,0.0584994260216
"2854",1,0.221151746659606
"2855",0,0.144936592507901
"2856",0,0.559444289840989
"2857",1,0.632990235072513
"2858",0,0.132273998000168
"2859",0,0.0604536251928768
"2860",0,0.0985871908825428
"2861",0,0.279191821048376
"2862",0,0.0989365041484291
"2863",0,0.25587763928204
"2864",0,0.248960624880423
"2865",0,0.130740637458918
"2866",0,0.0219170099848837
"2867",0,0.0497276627263725
"2868",0,0.0479666719836201
"2869",1,0.16163874543203
"2870",0,0.04739217068846
"2871",0,0.240735258804719
"2872",0,0.189738773969385
"2873",1,0.374132683980679
"2874",0,0.212432268729157
"2875",0,0.214127285854717
"2876",0,0.231369649589482
"2877",0,0.101948664593554
"2878",0,0.381604555603945
"2879",0,0.298472028213717
"2880",1,0.687970711509743
"2881",1,0.403510373641649
"2882",0,0.194051003266027
"2883",0,0.0516788965783509
"2884",0,0.123856744918521
"2885",0,0.0469435505330311
"2886",0,0.171375342729526
"2887",0,0.216539571585268
"2888",0,0.270865185290256
"2889",0,0.123924913493704
"2890",0,0.0547782480868243
"2891",0,0.160907535789855
"2892",0,0.312516421892386
"2893",0,0.204398675165861
"2894",0,0.258043472017551
"2895",0,0.0377947806965265
"2896",0,0.24899609207412
"2897",0,0.085090928930701
"2898",0,0.297450634437005
"2899",1,0.391897272704013
"2900",0,0.176594441116513
"2901",1,0.0452109826327584
"2902",0,0.529631626252838
"2903",0,0.0920679869210706
"2904",0,0.150413577539408
"2905",0,0.0728379922311161
"2906",0,0.0980667266170474
"2907",0,0.146755744355466
"2908",0,0.0442933580623418
"2909",0,0.449321934854585
"2910",0,0.137681094454297
"2911",0,0.15592614941836
"2912",0,0.513992092620674
"2913",1,0.0881120507630602
"2914",0,0.0853436141967419
"2915",0,0.0699767052623268
"2916",1,0.741201232070937
"2917",1,0.398909744447035
"2918",1,0.222879397191034
"2919",1,0.4570657049922
"2920",0,0.281840048071963
"2921",0,0.0580155830011503
"2922",0,0.356598603930744
"2923",0,0.14738733316139
"2924",0,0.160320163323545
"2925",0,0.331497228248137
"2926",0,0.666686067727379
"2927",0,0.254958586634418
"2928",0,0.050604655432843
"2929",1,0.500143783945014
"2930",0,0.0968705168951852
"2931",0,0.397111368569357
"2932",0,0.418221987805019
"2933",1,0.458912320861027
"2934",0,0.233380916760548
"2935",1,0.0383185340134607
"2936",0,0.141252160040493
"2937",0,0.109160380471424
"2938",0,0.0661060323055429
"2939",0,0.0221232799340318
"2940",1,0.107689144614202
"2941",0,0.0400576213736847
"2942",0,0.0362601680762843
"2943",0,0.133217023091562
"2944",0,0.249273837484209
"2945",0,0.0930010213125683
"2946",1,0.110832966269173
"2947",0,0.101055783281716
"2948",0,0.0598007761080089
"2949",0,0.175339588114258
"2950",0,0.0898804837291432
"2951",0,0.118581423519794
"2952",1,0.0795475311027903
"2953",0,0.354319217155576
"2954",0,0.112901419794591
"2955",0,0.165101270258701
"2956",0,0.165233061739659
"2957",0,0.070143242066597
"2958",1,0.099791551343821
"2959",0,0.0292937490616004
"2960",0,0.0884980214506424
"2961",0,0.286777021974956
"2962",0,0.0424605902056546
"2963",1,0.0646864452248478
"2964",0,0.192175171746669
"2965",0,0.286300146399476
"2966",0,0.309526578539988
"2967",1,0.303933547820193
"2968",1,0.447725677597886
"2969",0,0.0680555321952271
"2970",0,0.0994740892705157
"2971",1,0.0776248381929794
"2972",0,0.122281338553281
"2973",0,0.235415232151161
"2974",1,0.336933826881663
"2975",0,0.4404647337715
"2976",0,0.0514614507084592
"2977",0,0.0791193369041448
"2978",1,0.370085733919687
"2979",0,0.111523601028504
"2980",0,0.0938020909725571
"2981",0,0.294589717414506
"2982",0,0.350252479115982
"2983",0,0.298522286885483
"2984",0,0.12809802790017
"2985",0,0.0382057998845366
"2986",0,0.102711671828306
"2987",0,0.415619146946191
"2988",1,0.275119478282486
"2989",1,0.284861142900566
"2990",1,0.331433681295539
"2991",0,0.131170876114199
"2992",0,0.352711804844241
"2993",0,0.171888707990402
"2994",0,0.289089294431587
"2995",0,0.137127584939176
"2996",0,0.194965430747832
"2997",0,0.361879842050255
"2998",0,0.0534601828993417
"2999",0,0.28531167652504
"3000",0,0.0625505210356426
"3001",0,0.101206267614394
"3002",0,0.112972980011626
"3003",0,0.327583161245704
"3004",0,0.226593621887068
"3005",0,0.241886081498643
"3006",0,0.142641813932615
"3007",1,0.405622570891192
"3008",1,0.0567149592737947
"3009",0,0.286406656700867
"3010",0,0.0351002587554665
"3011",1,0.254637788967306
"3012",0,0.0903016857742947
"3013",0,0.295577181552936
"3014",0,0.119667093416241
"3015",0,0.270651229148929
"3016",0,0.384107372437676
"3017",0,0.0428609310604522
"3018",0,0.176777444899263
"3019",0,0.114757305616321
"3020",0,0.0273330080520479
"3021",0,0.279204310360307
"3022",0,0.0675665423077238
"3023",0,0.0377441122546613
"3024",0,0.217456949120162
"3025",0,0.179126149522746
"3026",0,0.0812396706467678
"3027",0,0.154156714125673
"3028",0,0.344205803218268
"3029",0,0.360937262043508
"3030",0,0.184001395425644
"3031",0,0.0636894204922062
"3032",0,0.0423938696508335
"3033",1,0.391397454697115
"3034",0,0.697220584905291
"3035",0,0.0643268453048229
"3036",1,0.415977167656885
"3037",0,0.251211322879502
"3038",0,0.0157320673254325
"3039",0,0.208689811980414
"3040",0,0.0429600045699259
"3041",0,0.131421904264654
"3042",0,0.0509285465793913
"3043",0,0.251521623654933
"3044",0,0.237745983154924
"3045",0,0.0420912306314124
"3046",0,0.0777845884483002
"3047",1,0.15514999907319
"3048",0,0.0885718708410281
"3049",0,0.272408573355417
"3050",0,0.0344899237928219
"3051",1,0.112239890564067
"3052",0,0.195147344620673
"3053",0,0.0440716117630533
"3054",0,0.169297679448818
"3055",0,0.436750133784333
"3056",0,0.237222536971824
"3057",0,0.268743637798166
"3058",0,0.150151871134141
"3059",0,0.264322922004567
"3060",0,0.150440392391176
"3061",0,0.116844636212865
"3062",0,0.105879998137846
"3063",0,0.0850078204935705
"3064",0,0.0499578281325898
"3065",0,0.161319275703946
"3066",0,0.104151982876094
"3067",0,0.123423090665756
"3068",0,0.204972868934174
"3069",0,0.0751398354142919
"3070",1,0.0944817932319125
"3071",0,0.0941254490149251
"3072",0,0.0292233874917745
"3073",0,0.170653473484886
"3074",0,0.169440728234591
"3075",1,0.575462777550958
"3076",0,0.0403304765439221
"3077",0,0.28674031942383
"3078",0,0.26889933988117
"3079",0,0.0767733103583675
"3080",0,0.37006852370845
"3081",0,0.0807834854005955
"3082",0,0.114813974354621
"3083",1,0.41705478000073
"3084",1,0.242890041537518
"3085",0,0.11476946266165
"3086",1,0.47489822675945
"3087",0,0.025001599048231
"3088",0,0.073741081515676
"3089",0,0.0671797916364636
"3090",0,0.198417603533472
"3091",1,0.1489549174346
"3092",0,0.0490498025437296
"3093",0,0.202377696203262
"3094",0,0.0943486557147799
"3095",0,0.264695768086661
"3096",0,0.0513262768723685
"3097",1,0.696008484002039
"3098",0,0.250633621453115
"3099",0,0.0349136636534565
"3100",0,0.273042024095148
"3101",0,0.105459084154076
"3102",0,0.225564999047677
"3103",0,0.124722498270863
"3104",0,0.318226162071616
"3105",0,0.252431090121987
"3106",1,0.0415506062557017
"3107",0,0.135715190853768
"3108",1,0.0786224058060123
"3109",0,0.046925438021922
"3110",1,0.575193072068729
"3111",1,0.790208150359952
"3112",0,0.40548149063561
"3113",1,0.268880283181309
"3114",0,0.0328309742125484
"3115",1,0.0973535440759666
"3116",0,0.0179909422026272
"3117",0,0.120877118766184
"3118",0,0.254249507697686
"3119",0,0.108646803243553
"3120",1,0.687768307073945
"3121",0,0.0820998147286059
"3122",0,0.193621306772192
"3123",0,0.112550116523218
"3124",0,0.104850075280793
"3125",1,0.194707570173853
"3126",0,0.0534785770970377
"3127",0,0.252903778114737
"3128",1,0.23798516556119
"3129",0,0.0770348239209011
"3130",0,0.123687236112101
"3131",1,0.492973838625716
"3132",0,0.230906938671877
"3133",0,0.0851344862442843
"3134",0,0.160996386217669
"3135",0,0.150259307128843
"3136",0,0.0649941893050601
"3137",0,0.0838451525381629
"3138",1,0.244704814044858
"3139",1,0.219938183915082
"3140",0,0.144244934513799
"3141",0,0.0811242939077531
"3142",1,0.223152015123999
"3143",0,0.571647770202198
"3144",0,0.49035861337589
"3145",0,0.231193195506462
"3146",1,0.675083838344476
"3147",1,0.0592778026655294
"3148",0,0.254702051526289
"3149",1,0.119459860457122
"3150",0,0.227651273809218
"3151",0,0.178897398347296
"3152",0,0.308002115084573
"3153",1,0.253009259110035
"3154",0,0.0652803853997911
"3155",0,0.116690451746278
"3156",0,0.0323839304933093
"3157",1,0.501173838714101
"3158",0,0.109183071660986
"3159",0,0.205957072456584
"3160",0,0.0685231245416036
"3161",0,0.026025919904596
"3162",0,0.0403793699388709
"3163",0,0.0576636842861412
"3164",1,0.208071949217114
"3165",0,0.206986899079158
"3166",0,0.234703491468365
"3167",1,0.520318869930539
"3168",1,0.205528949100618
"3169",1,0.189680379907189
"3170",0,0.150243319826787
"3171",1,0.387707758705323
"3172",1,0.218289697726402
"3173",0,0.259953656135938
"3174",0,0.120346232226829
"3175",0,0.0731759313357241
"3176",1,0.218485978746127
"3177",0,0.197193012325459
"3178",0,0.0575759697687356
"3179",0,0.130171568867475
"3180",0,0.0670245202670471
"3181",1,0.648420694923536
"3182",0,0.274910104348935
"3183",0,0.176457008937053
"3184",0,0.181987680606454
"3185",1,0.360165729604459
"3186",1,0.315551963160684
"3187",0,0.179351256235589
"3188",0,0.195492191223279
"3189",0,0.0759144371147713
"3190",0,0.264414606722667
"3191",0,0.0650364296124924
"3192",0,0.0949000771250023
"3193",0,0.292335561938291
"3194",1,0.405790815840074
"3195",0,0.147415112186953
"3196",0,0.22065108148143
"3197",0,0.166678634442406
"3198",0,0.124031406287362
"3199",0,0.0850615484423744
"3200",1,0.167950243371497
"3201",0,0.0299898722115118
"3202",0,0.0379775489010523
"3203",0,0.236302005694257
"3204",0,0.332242454821022
"3205",1,0.274694894789461
"3206",1,0.244155233053396
"3207",1,0.722684812391174
"3208",0,0.243102848282984
"3209",0,0.304670842923624
"3210",0,0.0355097312636758
"3211",0,0.313678849120343
"3212",0,0.269708150835426
"3213",1,0.0426321344592024
"3214",0,0.124341888876315
"3215",0,0.141212063993009
"3216",0,0.133782754887954
"3217",0,0.0984708456327263
"3218",0,0.351964010152875
"3219",0,0.109753514603131
"3220",0,0.203553264050742
"3221",0,0.210527021363812
"3222",0,0.0350852787954147
"3223",0,0.0917482290589848
"3224",0,0.200512236772483
"3225",1,0.53332757462069
"3226",0,0.347029101356329
"3227",0,0.123034763950548
"3228",0,0.0852297180233836
"3229",0,0.0432348215110181
"3230",1,0.698642224217769
"3231",0,0.0569168778916546
"3232",0,0.171993407426726
"3233",0,0.0907891874096431
"3234",0,0.0676046010990889
"3235",1,0.276009553960415
"3236",0,0.048924216502266
"3237",0,0.0638120554112346
"3238",0,0.0443662228733201
"3239",1,0.346370185860272
"3240",0,0.0570561462968547
"3241",1,0.397883715297476
"3242",0,0.147087488742259
"3243",0,0.213920434967308
"3244",0,0.0255946361198581
"3245",0,0.157086202570116
"3246",1,0.35746749664952
"3247",1,0.403212373991638
"3248",0,0.0553994474819027
"3249",0,0.176591772839857
"3250",0,0.0691682055751449
"3251",1,0.181863122726734
"3252",1,0.365416719502437
"3253",0,0.120446187373436
"3254",0,0.0936423650805451
"3255",1,0.571408055907585
"3256",0,0.177582035349527
